Part Number,DESCRIPTION,PriceEa,ValidFrom
hx4t01,"4"" RED METEOR W/BLUE PISTIL",6.08,1/01/2016
hq4m04,"4"" RED PEONY",5.73,1/01/2016
hx4t50,"4"" RED PEONY",6.51,1/01/2016
hq4p07,"4"" RED SPECIAL STROBING PEONY",8.23,1/01/2016
wh4n02,"4"" RED STROBE WILLOW (WH4T05)",7.54,1/01/2016
hx4n04,"4"" RED TO CHRYS FLOWER - LOUD",6.1,1/01/2016
hx4t04,"4"" RED WAVE CROSSETTE",6.09,1/01/2016
hx4t12,"4"" RED WAVE TO SILVER STROBE",6.07,1/01/2016
hx4t56,"4"" SILVER CRACKLING COCONUT W/CRACKLING COCONUT TRUNK TAIL",8.09,1/01/2016
wh4t06,"4"" SILVER CROWN",8.55,1/01/2016
hx4t44,"4"" SILVER CROWN CHRYS TO RED",6.31,1/01/2016
hq4m11,"4"" SILVER CROWN W/MAGENTA (PEACHBLOW) PISTIL",6.99,1/01/2016
hq4p10,"4"" SILVER FISH",5.68,1/01/2016
ld42221,"4"" SILVER PEONY W/CRACKLING PISTIL W/TAIL",6.99,1/01/2016
hx4n03,"4"" SILVER STROBE WATERFALL",5.92,1/01/2016
hx4t17,"4"" SILVER STROBE WILLOW",6.08,1/01/2016
yx4n03,"4"" SILVER WAVE W/RED CORE",7.03,1/01/2016
hx4t09,"4"" SMILING FACE",6.45,1/01/2016
hq4ms17,"4"" SMILING FACE W/STROBING (BLINKING) EYES",7.06,1/01/2016
wh4t02,"4"" SPINNER FLOWER RING & RED CROSSETTE RING",12.6,1/01/2016
wh4t07,"4"" THREE RED SWORDSMEN (GOLD TO RED OCTAGONAL CHRYS)",8.89,1/01/2016
hx4t06,"4"" TIME RAIN WILLOW",6.08,1/01/2016
hq4q01,"4"" TIMERAIN (CRACKLING) WILLOW WATERFALLL",7.09,1/01/2016
hx4t24,"4"" TWICE CRACKLING",6.34,1/01/2016
hx4t36,"4"" VIOLET PEONY",5.74,1/01/2016
hq406,"4"" WHISTLES CYLINDER TO BIG REPORT",9.31,1/01/2016
hx4t49,"4"" WHITE PEONY",5.91,1/01/2016
hq4q05,"4"" WHITE SPECIAL STROBING PEONY",6.32,1/01/2016
yf5p05,"5"" 1/2 GREEN & 1/2 RED PEONY W/NISHIKI KAMURO CIRCLE 458-460",30.24,1/01/2016
yf5p06,"5"" 1/2 PURPLE & 1/2 AQUA PEONY W/NISHIKI KAMURO CIRCLE-461-463 488-489",24.89,1/01/2016
hq5p04,"5"" 1/2 RED/GREEN & 1/2 RED/BLUE IN SILVER CROSS RING W/GOLD STROBE PISTIL",15.07,1/01/2016
yf5m11,"5"" 1/4 RED, GREEN, BLUE, YELLOW PEONY W/CROSSING NISHIKI KAMURO CIRCLE",25.49,1/01/2016
yf5p02,"5"" 1/4 RED,GREEN,PURPLE,YELLOW PEONY W/CRACKLING PISTIL 455",25.9,1/01/2016
yf5k35,"5"" AQUA PEONY W/GOLD STROBING PISTIL",15.56,1/01/2016
yf5p96,"5"" AQUA PEONY W/STROBING PISITL 580",25.1,1/01/2016
hx5t01,"5"" BLUE BROCADE COCONUT",14.3,1/01/2016
yf5k53a,"5"" BLUE CRACKLING W/DOUBLE CRACKLING PISTIL 491",21.95,1/01/2016
yf5p60,"5"" BLUE CUBE 546",25.07,1/01/2016
hq5m01,"5"" BLUE PEONY",14.49,1/01/2016
js5n03,"5"" BLUE PEONY W/BROCADE CHRYS TO GREEN PISTIL",14.21,1/01/2016
hx5t04,"5"" BLUE PEONY W/FLOWER CROWN PISTIL",13.31,1/01/2016
yf5k16,"5"" BLUE THOUSAND CIRCLE CHRYS W/TAIL",23.48,1/01/2016
yf5p78,"5"" BLUE TO GREEN TO CRACKLING GHOST 566",26.33,1/01/2016
yf5p89,"5"" BLUE TO GREEN TO RED PEONY W/STROBING PISTIL 575",26.36,1/01/2016
ld53029,"5"" BLUE TRACER W/SILVER TAIL",14.26,1/01/2016
hq5n03,"5"" BLUE WIND BELLS",14.34,1/01/2016
ld57042,"5"" BOWTIE RING W/TAIL",14.68,1/01/2016
hx5t09,"5"" BROCADE COCONUT",14.53,1/01/2016
hx5n05,"5"" BROCADE CRACKLING CHRYS W/CRACKLING TAIL",14.07,1/01/2016
sm508,"5"" BROCADE CROWN",14.89,1/01/2016
hx5n02,"5"" BROCADE CROWN SOS",15.39,1/01/2016
ld56007,"5"" BROCADE CROWN W/GOLD TAIL",13.96,1/01/2016
hx5t40,"5"" BUTTERFLY FLOWER & RED PALM W/WHITE STROBE PIST CYLINDER",17.81,1/01/2016
hx5t43,"5"" CHANGING SNAIL PATTERN",12.99,1/01/2016
hx5t26,"5"" CHARCOAL CROSSETTE",15.05,1/01/2016
wh5t01,"5"" COLOR FALLING LEAVES",13.94,1/01/2016
sm504,"5"" COLORFUL DAHLIA (MULTICOLOR DAHLIA)",15.52,1/01/2016
ls5430,"5"" COMET BROCADE (GOLD GLITTERING)",14.23,1/01/2016
ls5501,"5"" COMET CRACKLING",14.93,1/01/2016
ls5605,"5"" COMET SILVER",14.62,1/01/2016
ls5600,"5"" COMET WHITE STROBE",15.39,1/01/2016
sm509,"5"" CRACKLING BROCADE CROWN",13.54,1/01/2016
hx5t07,"5"" CRACKLING BROCADE CROWN",14.95,1/01/2016
hx5t25,"5"" CRACKLING CROSSETTE",14.08,1/01/2016
yf5p26,"5"" CRACKLING CROSSETTE 478",26.26,1/01/2016
yf5p23,"5"" CRACKLING FLOWERS IN GREEN CIRCLE 475",24.83,1/01/2016
yf5k71,"5"" CRACKLING NISHIKI KAMURO NIAGRA FALLS 55-59",19.61,1/01/2016
ld54008,"5"" CRACKLING SCATTER W/GOLD TAIL",14.54,1/01/2016
yf5a20,"5"" CRCKLNG THOUSAND CIRCLE CHRYS W/CRCKLNG PISTIL 479",21.06,1/01/2016
yf5t27,"5"" CRCKLNG THOUSAND CIRCLE CHRYS W/DOUBLE CRCKLNG PISTIL",22.58,1/01/2016
yf5k72,"5"" CUBE PATTERN",24.82,1/01/2016
sm501,"5"" CUBE PATTERN (RED & GREEN)",14.68,1/01/2016
hq5p01,"5"" DOUBLE GLITTERING RING W/BIG BLUE PISTIL",13.81,1/01/2016
hq5p12,"5"" DOUBLE LAYER WHISTLES W/RED STROBE PISTIL",16.82,1/01/2016
yf5k42,"5"" DOUBLE PALM TREE W/GREEN PISTIL",22.98,1/01/2016
yf5t52,"5"" DOUBLE PALM TREE W/GREEN PISTIL",22.97,1/01/2016
yf5t48,"5"" DOUBLE PALM TREE W/PURPLE PISTIL",23.17,1/01/2016
yf5t29,"5"" DOUBLE PURPLE TO NISHIKI KAMURO NIAGRA FALLS RING",20.45,1/01/2016
yf5t19,"5"" DOUBLE RED CRACKLING HEARTS",18.57,1/01/2016
hq5p02,"5"" DOUBLE RED CRACKLING RAIN & SILVER CHRYS RING",14.39,1/01/2016
hx5t03,"5"" FALLING LEAVES SHELL OF SHELLS",14.1,1/01/2016
hq5m04,"5"" FIREFLOWER CYLINDER (DOUBLE TOURBILLIONS) W/BIG RED STOBE PISTIL",21,1/01/2016
hq506,"5"" GLITTERING CHRYS IN THOUSANDS FLOWER BALL TREE",19.02,1/01/2016
hx5t28,"5"" GLITTERING CROSSETTE",15.39,1/01/2016
yf5p77,"5"" GLITTERING SILVER TO AQUA TO LEMON CHRYS 565",24.38,1/01/2016
yf5t49,"5"" GLITTERING SILVER TO BLUE TO RED TO STROBE W/WHITE STRB PIST",23.83,1/01/2016
yf5p64,"5"" GLITTERING SILVER TO GOLDEN TO ORANGE CHRYS 553",25.34,1/01/2016
yf5p99,"5"" GLITTERING SILVER TO GREEN TO BLUE CHRYS W/RED PISTIL",25.1,1/01/2016
yf5p61,"5"" GLITTERING SILVER TO GREEN TO RED CHRYS",24.59,1/01/2016
yf5p97,"5"" GLITTERING SILVER TO GRN TO RED CHRYS W/FIVE FLASH RPT",24.38,1/01/2016
yf5p53,"5"" GLITTERING SILVER TO YELLOW CHRYS",26.86,1/01/2016
hx5t02,"5"" GLITTERING WILLOW W/SILVER STROBE PISTIL",14.23,1/01/2016
ld57139,"5"" GOLD BOWTIE W/BLUE RING",13.97,1/01/2016
yf5p42,"5"" GOLD COCONUT 511-512",27.14,1/01/2016
yf5k31,"5"" GOLD COCONUT TO MULTICOLOR SMALL FLOWERS 573",24.86,1/01/2016
yf5p55,"5"" GOLD COCONUT W/GREEN CROWN FLOWERS 568 538",24.13,1/01/2016
yf5p62,"5"" GOLD COCONUT W/GREEN FALLING LEAVES BOUQUET 548",25.78,1/01/2016
hq5p14,"5"" GOLD COCONUT W/GREEN STROBE PISTIL",14.39,1/01/2016
yf5p18,"5"" GOLD COCONUT W/RISING BLUE SMALL FLOWERS 471 579",26.33,1/01/2016
ld58032,"5"" GOLD FLASH W/8 PIECES CHRYS W/TAIL",14.54,1/01/2016
rz504,"5"" GOLD FLITTER COMETS & OTHER ROZZI SHELLS",25.19,1/01/2016
hq5q05,"5"" GOLD PALM TREE W/GLITTERING TRUNK",14.09,1/01/2016
hx5t10,"5"" GOLD SPANGLE CHRYS TO RED W/GREEN PISTIL",15.52,1/01/2016
hx5n04,"5"" GOLD STROBE CHRYS TO RED W/GREEN PISTIL",15.83,1/01/2016
yf5p68,"5"" GOLD STROBING CYCAS",25.84,1/01/2016
yf5m08,"5"" GOLD STROBING CYCAS BLOOMS",30.88,1/01/2016
yf5p47,"5"" GOLD STROBING LEMON CYCAS W/RISING TAIL 524-525",24.11,1/01/2016
yf5p95,"5"" GOLD STROBING SILK TO RED STROBING W/RED STROBING PIST 580",23.88,1/01/2016
yf5a04,"5"" GOLD WILLOW 508-510 542-543",20.53,1/01/2016
yf5a50,"5"" GOLD WILLOW W/GREEN FALLING LEAVES",15.03,1/01/2016
yf5b01,"5"" GOLD WILLOW W/MULTICOLOR FALLING LEAVES",14.9,1/01/2016
yf5k30,"5"" GOLD WILLOW W/RED FALLING LEAVES PISTIL 552",19.32,1/01/2016
yf5t53,"5"" GOLDEN COCONUT TO MULTICOLOR SMALL FLOWERS",22.34,1/01/2016
hx5t33,"5"" GOLDEN SPANGLE CHRYS TO BLUE",14.26,1/01/2016
hx5t05,"5"" GOLDEN STROBE CHRYS W/GREEN PISTIL",13.81,1/01/2016
hx5t21,"5"" GOLDEN WILLOW TO BLUE HORSETAIL",14.24,1/01/2016
hx5t13,"5"" GOLDEN WILLOW WATERFALL",14.89,1/01/2016
yf5m03,"5"" GOLDWAVE TO BLUE CROSSETTE W/CRACKLING PISTIL 493-495",26.96,1/01/2016
yf5p57,"5"" GOLDWAVE TO CHARTREUSE CROSSETTE W/CRACKLING PISTIL 540",26.65,1/01/2016
yf5t42,"5"" GOLDWAVE TO CRACKLING CROSSETTE",19.36,1/01/2016
yf5t11,"5"" GOLDWAVE TO GREEN SWIMMING",22.51,1/01/2016
yf5p100,"5"" GOLDWAVE TO MULTICOLOR SWIMMING W/CRACKLING PISTIL",23.88,1/01/2016
yf5k02,"5"" GOLDWAVE TO SILVER CROSSETTE W/TAIL",25.63,1/01/2016
yf5p46,"5"" GOLDWAVE TO YELLOW CROSSETTE W/CRACKLING PISTIL 521-523",24.59,1/01/2016
yf5p67,"5"" GREEN CHRYS W/CRACKLING BALLS",26.65,1/01/2016
yf541,"5"" GREEN COCONUT CROSSETTE",28.83,1/01/2016
yf5p24,"5"" GREEN CROSSETTE W/CRACKLING PISTIL 477",26.65,1/01/2016
yf5pc2,"5"" GREEN CYCAS BLOOMS 570",27.41,1/01/2016
js5n04,"5"" GREEN PEONY W/BIG RED PISTIL",14.38,1/01/2016
art5e02,"5"" GREEN RING W/RED PISTIL W/SILVER CRACKLING",14.68,1/01/2016
sm505,"5"" GREEN STROBE PEONY (SPECIAL STROBE)",14.09,1/01/2016
yf5k78,"5"" GREEN STROBING AND ORANGE STROBING DAHLIA (MIXED)",25.31,1/01/2016
yf5m04,"5"" GREEN STROBING WILLOW",26.69,1/01/2016
yf5k33,"5"" GREEN TO PURPLE PEONY 549",19.13,1/01/2016
yf5p25,"5"" GREEN, PURPLE, CRACKLING PALM TREE 478",25.34,1/01/2016
hx5t34,"5"" HALF RED HALF BLUE BROCADE RING",14.83,1/01/2016
yf5b04,"5"" JAPANESE DRAGON'S EYE",26.05,1/01/2016
wh5n01,"5"" JELLYFISH",14.93,1/01/2016
yf5p49,"5"" KAMURO CHRYS NIAGRA FALLS",25.38,1/01/2016
yf5k55,"5"" LEMON CRACKLING W/CRACKLING PISTIL 551",23.8,1/01/2016
yf5p65,"5"" MAGENTA CROSSETTE",26.65,1/01/2016
yf5p63,"5"" MAGENTA TO AQUA STROBING PEONY W/VAR SMALL FLOWERS",25.84,1/01/2016
ld5002,"5"" MINE GLITTERING KAMURO",14.95,1/01/2016
cb505,"5"" MINE GOLDEN WILLOW TO MC AERIAL MINE",29.09,1/01/2016
yf5d05,"5"" MINE NISHIKI KAMURO NIAGRA FALLS",19.6,1/01/2016
ld50013,"5"" MINE THUNDERING TURBILLIOIN",16.12,1/01/2016
cb510,"5"" MINE WHITE SPANGLE TO PURPLE AERIAL MINE",29.94,1/01/2016
yf5p52,"5"" MIXED COLOR CYCAS (ORANGE, AQUA & BLUE) 535",26.54,1/01/2016
hx5t12,"5"" MULTI FLOWER W/LEMON STROBE PISTIL W/BROACDE RING",14.53,1/01/2016
yf5p03,"5"" MULTICOLOR (VARIEGATED) DAHLIA 456",25.3,1/01/2016
yf5p04,"5"" MULTICOLOR (VARIEGATED) FLOWER SHEETS W/RISING TAIL 457",26.82,1/01/2016
hx5t36,"5"" MULTICOLOR CYCAS W/GOLDEN TRUNK TAIL",15.29,1/01/2016
yf5k58,"5"" MULTICOLOR FALLING LEAVES BOUQUET",14.86,1/01/2016
hq5p08,"5"" MULTICOLOR FALLING LEAVES W/BLUE STARS",14.39,1/01/2016
hx5t42,"5"" MULTICOLOR HYDRANGEA",13.83,1/01/2016
hx5n01,"5"" MULTICOLOR HYDRANGEA W/STROBE PISTIL & RING",15.54,1/01/2016
hx5t30,"5"" MULTICOLOR METEORS",13.96,1/01/2016
hq5p13,"5"" MULTICOLOR MOVING STARS",16.44,1/01/2016
hx5t19,"5"" MULTICOLOR PEONY",14.26,1/01/2016
yf5e07,"5"" NISHIKI KAM PEONY W/GREEN CRCKLNG PIST W/GREEN TIPS",21.58,1/01/2016
yf5e06,"5"" NISHIKI KAM PEONY W/PURPLE PIST W/PURPLE TIPS",20.96,1/01/2016
yf5a46,"5"" NISHIKI KAMURO NIAGRA FALLS (YF5T23)",22.17,1/01/2016
yf5t50,"5"" NISHIKI KAMURO TO RED STROBE W/RED STROBE PISTIL",22.52,1/01/2016
yf5t51,"5"" NISHIKI KAMURO TO WHITE STROBE W/WHITE STROBE PISTIL",22.57,1/01/2016
yf5k57,"5"" ORANGE CRACKLING W/CRACKLING PISTIL",14.26,1/01/2016
yf5p59,"5"" ORANGE PALM TREE",25.39,1/01/2016
yf5p72,"5"" ORANGE STROBING CIRCLE W/TITANIUM SALUTE",25.64,1/01/2016
hq5p09,"5"" PINK, SEABLUE, ORANGE AND GREEN CROSSETTES",15.53,1/01/2016
hx5t06,"5"" PURPLE BROCADE COCONUT",13.97,1/01/2016
yf5p36,"5"" PURPLE CRACKLING W/CRACKLING PISTIL",27.38,1/01/2016
hq5p06,"5"" PURPLE DAHLIA W/STROBING PISTIL & COCONUT PISTIL",15.05,1/01/2016
yf5p50,"5"" PURPLE FLOWERS IN PURPLE CIRCLE 533",26.06,1/01/2016
yf5p70,"5"" PURPLE GHOST",25.3,1/01/2016
yf5k49,"5"" PURPLE GHOST PEONY W/GREEN PISTIL",15.08,1/01/2016
yf5p35,"5"" PURPLE NISHIKI KAMURO W/LEMON PISTIL",25.84,1/01/2016
hx5t27,"5"" PURPLE PEONY",14.95,1/01/2016
hx5t23,"5"" PURPLE PEONY W/CHRYS PISTIL",14.53,1/01/2016
yf5p76,"5"" PURPLE PLUM W/PISTIL 564",25.64,1/01/2016
js5n01,"5"" PURPLE STROBE",14.52,1/01/2016
yf5m05,"5"" PURPLE STROBING WILLOW",25.14,1/01/2016
yf5t47,"5"" PURPLE TITANIUM SALUTE FLOWERS",21.09,1/01/2016
yf5p37,"5"" PURPLE TO SILVER THOUSAND CIRCLE CHRYS 487",25.39,1/01/2016
yf5p41,"5"" PURPLE WILLOW 506",25.89,1/01/2016
hx5t14,"5"" RED & GREEN DAHLIA DOUBLE RINGS W/WHITE STROBE PISTIL",14.25,1/01/2016
yf5p01,"5"" RED & GREEN GHOST PEONY 60-62",26.11,1/01/2016
ld54072,"5"" RED & GREEN SCATTERING W/COCO PISTIL",14.39,1/01/2016
ld58161,"5"" RED & GREEN WHIRL FLOWER",13.81,1/01/2016
yf5t16,"5"" RED CHERRY BLOSSOM",21.3,1/01/2016
yf5k77,"5"" RED CYCAS W/GOLD CRACKLING CROSSETTE PISTIL",21.46,1/01/2016
yf5k23,"5"" RED GAMBOGE TO CRCKLNG CHRYS W/DOUBLE CRCKLNG PISTIL 526-527",24.01,1/01/2016
yf5p84,"5"" RED GAMBOGE TO GREEN TO PURPLE CHRYS W/SILVER PISTIL 570",25.39,1/01/2016
yf5p22,"5"" RED GAMBOGE TO GREEN TO RED CHRYS W/RED PISTIL",25.64,1/01/2016
js5n02,"5"" RED GAMBOGE TO PURPLE CHRYS W/BLUE PISTIL",15.68,1/01/2016
yf5p20,"5"" RED GAMBOGE TO RED CHRYS W/GREEN PISTIL",25.15,1/01/2016
hx5t24,"5"" RED PEONY",15.23,1/01/2016
yf5p69,"5"" RED SATURN W/GLITTERING SILVER TO BLUE TO GREEN CIRCLE 558",25.78,1/01/2016
hx5t17,"5"" RED STROBE SHELL OF SHELLS",14.76,1/01/2016
wh5t02,"5"" RED STROBE WILLOW",13.97,1/01/2016
yf5p39,"5"" RED STROBING NISHIKI KAMURO W/RED STROBING PISTIL 496-500",24.88,1/01/2016
yf5m06,"5"" RED STROBING WILLOW",26.44,1/01/2016
yf5p10,"5"" RED TO BLUE PEONY",26.38,1/01/2016
hx5t16,"5"" RED TO DARK TO GREEN",14.92,1/01/2016
yf5p82,"5"" RED TO GREEN TO BLUE PEONY 569",24.88,1/01/2016
yf5p12,"5"" RED TO SILVER PEONY W/GREEN PISTIL W/RISING TAIL",25.07,1/01/2016
hx5t32,"5"" RED TO WHITE STROBE COCONUT",14.68,1/01/2016
yf5p44,"5"" RED WILLOW 516-517",26.88,1/01/2016
hq5q02,"5"" RED WIND BELLS",13.81,1/01/2016
hx5t22,"5"" RING W/6 ANGLED CHRYS",14.34,1/01/2016
hx5t35,"5"" ROYAL CROWN WATERFALL",13.96,1/01/2016
st5001,"5"" SANTAI FLOURISH THUNDER",15.22,1/01/2016
hx5n03,"5"" SATURN RING W/MAGIC PEONY",14.51,1/01/2016
ld53036,"5"" SILVER BEES W/SILVER TAIL",13.67,1/01/2016
yf5p45,"5"" SILVER COCONUT 519-520",25.87,1/01/2016
yf5k09,"5"" SILVER COCONUT CROSSETTE",24.25,1/01/2016
yf5p80,"5"" SILVER COCONUT TO CROSSETTE",26.86,1/01/2016
hx5t20,"5"" SILVER COCONUT WITH THOUSAND REPORTS",15.07,1/01/2016
hx5t18,"5"" SILVER CROSSETTE RING W/STROBING PISTIL",14.92,1/01/2016
ld52037,"5"" SILVER DIADEM",13.96,1/01/2016
hq5q01,"5"" SILVER DRAGONS",14.64,1/01/2016
yf5p43,"5"" SILVER TITANIUM SALUTES W/RED STROBING PISTIL 513-515",25.57,1/01/2016
hx5t15,"5"" SILVER WAVE TO RED",13.96,1/01/2016
ld58041,"5"" SILVER WHIRL W/PURPLE RING W/TAIL",13.97,1/01/2016
ld58013,"5"" SILVER WILLOW W/COMET",14.8,1/01/2016
ld57046,"5"" SMILE FACE",14.4,1/01/2016
hq5m05,"5"" SMILING FACE W/STROBING (BLINKING) EYES",14.26,1/01/2016
hq5p10,"5"" SPECIAL SPRING",15.19,1/01/2016
yf5p48,"5"" SQUARE IN CIRCLE 528",26.26,1/01/2016
yf5m07,"5"" STROBING SILVER WILLOW W/RED SMALL FLOWERS",24.69,1/01/2016
jsm501,"5"" THE MAGIC BALL (SILVER CRACKLING STROBE)",14.98,1/01/2016
hq5p07,"5"" THOUSANDS OF SILVER COCONUT",14.28,1/01/2016
ld57030,"5"" THREE CROSS RINGS",14.39,1/01/2016
wh5t03,"5"" THREE RED SWORDSMEN (GOLD TO RED OCTAGONAL CHRYS)",14.1,1/01/2016
hx5t11,"5"" TIME RAIN CROSSETTE",15.23,1/01/2016
hx5t08,"5"" TIME RAIN WILLOW",14.39,1/01/2016
hq5q04,"5"" TIMERAIN (CRACKLING) WILLOW WATERFALL",13.96,1/01/2016
hx5t29,"5"" TIMERAIN CROSSETTE",14.92,1/01/2016
yf5p58,"5"" WHITE FALLING LEAVES",25.39,1/01/2016
yf5k48,"5"" WHITE GHOST PEONY",15.12,1/01/2016
hq5m02,"5"" WHITE PEONY",14.06,1/01/2016
yf5p40,"5"" WHITE STROBING NISHIKI KAMURO W/WHITE STROBING PISTIL 501-505",25.11,1/01/2016
hq5q03,"5"" WHITE WIND BELLS",14.26,1/01/2016
yf5t22,"5"" YELLOW CRACKLING GHOST PEONY",15.24,1/01/2016
yf5k56,"5"" YELLOW CRACKLING W/DOUBLE CRACKLING PISTIL",15.72,1/01/2016
yf5k28,"5"" YELLOW CYCAS BLOOMS",14.72,1/01/2016
yf5p14,"5"" YELLOW STROBING PEONY 467",26.03,1/01/2016
yf6k86,"6"" 1/2 LEMON & 1/2 MAGENTA PEONY W/CRACKLING PISTIL",29.6,1/01/2016
yf6p09,"6"" 1/2 RED & 1/2 BLUE PEONY IN MULTICOLOR CIRCLE 637",34.54,1/01/2016
yf6p04,"6"" 1/4 MAG,LEM,AQUA,ORNG PEONY W/CROSSING CRCL W/CRCKLNG PISTIL 91-95",36.89,1/01/2016
yf6m04,"6"" 1/4 ORANGE, MAGENTA, SILVER, PURPLE PEONY",33.83,1/01/2016
yf6t19,"6"" 1/4 PEONY W/STROBING PISTIL",32.73,1/01/2016
yf6m05,"6"" 1/4 RED, GREEN, BLUE, LEMON PEONY W/CRACKLING PISTIL",35.1,1/01/2016
hq6p01,"6"" 1/4 RED, LEMON, GREEN, BLUE PEONY W/SILVER GLITTER PISTIL",22.88,1/01/2016
yf6p03,"6"" 1/4 YEL, GRN, BLUE, PUR PEONY W/CROSSING CIRCLE W/CRACKLING PISTIL 86-90",34.87,1/01/2016
yf6k59,"6"" AQUA CRACKLING W/DOUBLE CRACKLING PISTIL 708",36.76,1/01/2016
yf6p122,"6"" AQUA CRACKLING W/PURPLE CIRCLE W/RED PISTIL 754",37.3,1/01/2016
yf6k96,"6"" AQUA DAHLIA W/RED TO STROBING GOLD PISTIL",26.81,1/01/2016
yf6k105,"6"" AQUA GHOST PEONY W/LEMON PISTIL",31.76,1/01/2016
yf6k104,"6"" AQUA GHOST PEONY W/RED PISTIL",30.06,1/01/2016
yf6p30,"6"" AQUA MAGIC PEONY W/NISHIKI KAMURO CIRCLE 655",33.14,1/01/2016
yf6p83,"6"" AQUA PEONY W/RED PISTIL 716",35.23,1/01/2016
yf6k08,"6"" AQUA PEONY W/STROBING GOLD PISTIL",27.42,1/01/2016
yf6p01,"6"" AQUA TO CRACKLING GHOST PEONY 78-81",35.57,1/01/2016
sm602,"6"" BLOOD RED TO WHITE PEONY W/BIG BLUE PISTIL",24.04,1/01/2016
wh6n01,"6"" BLOSSOMING LEAVES",21.6,1/01/2016
yf6p99,"6"" BLUE & RED METEORS 726",33.47,1/01/2016
js6n01,"6"" BLUE CHRYS TO BROCADE CROWN RING",23.36,1/01/2016
hx6t17,"6"" BLUE CHRYS, SHELL OF SHELLS",22.7,1/01/2016
yf6p115,"6"" BLUE CRACKLING W/RED PISTIL W/CIRCLE 742",33.88,1/01/2016
yf6p87,"6"" BLUE CYCAS BLOOMS 718",34.12,1/01/2016
yf6p60,"6"" BLUE EDDY IN CHRYS W/RED OR GRN PISTIL 703 754-756",36.22,1/01/2016
yf6p96,"6"" BLUE EDDY IN CHYRS W/MULTICOLOR SWIMMING PISTIL 724",35.25,1/01/2016
yf6t62,"6"" BLUE FLYING DRAGONS",30.89,1/01/2016
yf6k99,"6"" BLUE GHOST PEONY",36.55,1/01/2016
yf6t06,"6"" BLUE JELLYFISH",31.85,1/01/2016
hx6t23,"6"" BLUE PEONY W/FLOWER CROWN PISTIL W/BROCADE TRUNK TAIL",23.79,1/01/2016
yf6p119,"6"" BLUE PEONY W/GOLDEN PALM TREE W/GREEN PISTIL",37.65,1/01/2016
yf6t48,"6"" BLUE PEONY W/SILVER PALM TREE & RED PISTIL",31.58,1/01/2016
yf6k69,"6"" BLUE PEONY W/STROBING GOLD PISTIL",26.88,1/01/2016
hx6t32,"6"" BLUE SMALL FLOWERS SHELL OF SHELLS",22.65,1/01/2016
yf6p88,"6"" BLUE STROBING CUBE 719",36.25,1/01/2016
yf6k113,"6"" BLUE TO CRACKLING PALM TREE W/CRACKLING PISTIL 696",36.5,1/01/2016
yf6p110,"6"" BLUE TO GOLDEN PEONY 738",34.22,1/01/2016
yf6k102,"6"" BLUE TO GREEN PEONY W/RED TO SILVER PISTIL",27.57,1/01/2016
yf6p44,"6"" BLUE TO GREEN TO CRACKLING GHOST PEONY 676 748",32.82,1/01/2016
yf6t63,"6"" BLUE TO PURPLE TO YELLOW GHOST PEONY",34.74,1/01/2016
yf6p50,"6"" BLUE TO RED PEONY W/RED TO SILVER PISTIL 695",36.89,1/01/2016
hq6p04,"6"" BLUE TO RED PEONY W/WHITE GLITTER PISTIL",24.01,1/01/2016
yf6k112,"6"" BLUE TO RED TO GOLDEN PEONY",26.81,1/01/2016
yf6k77,"6"" BLUE TO STROBING GOLD PEONY W/RED SMALL FLOWERS",29.58,1/01/2016
hx6t09,"6"" BROCADE COCONUT TO BLUE W/RED STROBE PISTIL",22.05,1/01/2016
hx6t07,"6"" BROCADE COCONUT TO PURPLE W/GREEN STROBE PISTIL",21.37,1/01/2016
sm605,"6"" BROCADE CROWN",19.4,1/01/2016
hq6p09,"6"" BROCADE CROWN TO RED STROBE HORSETAILL",22.35,1/01/2016
hq6n02,"6"" BROCADE CROWN TO RED STROBE W/RED STROBE PISTIL",22.48,1/01/2016
sm604,"6"" BROCADE CROWN TO WHITE STROBE W/BIG SPECIAL GRN STRB PIST W/BIG TAILS",24.48,1/01/2016
hx6t14,"6"" BROCADE CROWN, SHELL OF SHELLS",23.81,1/01/2016
hx6t03,"6"" BROCADE TO BLUE TO RED W/PURPLE FLOWER WAVE PISTIL",23.16,1/01/2016
sm603,"6"" BROCADE TO CLOUD GRASS (CRACKLING) W/BIG BLOOD-RED PISTIL",20.56,1/01/2016
sm601,"6"" BROCADE TO PURPLE PEONY W/BIG PURPLE PISTIL",23.27,1/01/2016
yf6p126,"6"" CHRYS IN CIRCLE 759 761",34.2,1/01/2016
js6n08,"6"" CHRYS TO BLUE W/BIG RED PISTIL",22.68,1/01/2016
hq6p03,"6"" COLOR TEN THOUSAND THUNDER",22.05,1/01/2016
yf6k122,"6"" COLORFUL TI SALUTES",45.9,1/01/2016
sm606,"6"" CRACKLING BROCADE CROWN",22.5,1/01/2016
hx6n02,"6"" CRACKLING COCONUT TO GREEN FLORET W/GOLD TAIL",23.09,1/01/2016
hx6t21,"6"" CRACKLING COCONUT TO PURPLE SMALL FLOWERS",21.37,1/01/2016
hx6t10*,"6"" CRACKLING CROSSETTE",23.81,1/01/2016
yf6k126,"6"" CRACKLING CROSSETTE W/CRACKLING PISTIL",31.09,1/01/2016
yf6k127,"6"" CRACKLING NISHIKI KAMURO NIAGRA FALLS 73-77",31.97,1/01/2016
